CSD,BORO,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE
27,Q,09-12,CTT,SOCIAL STUDIES,Participation in Government,-,94,3,31.3
27,Q,09-12,CTT,SOCIAL STUDIES,Other Social Studies,-,115,5,23
27,Q,09-12,SPEC ED,ENGLISH,English 9,-,174,15,11.6
27,Q,09-12,SPEC ED,ENGLISH,English 10,-,75,5,15
27,Q,09-12,SPEC ED,ENGLISH,English 11,-,136,11,12.4
27,Q,09-12,SPEC ED,ENGLISH,English 12,-,45,4,11.3
27,Q,09-12,SPEC ED,ENGLISH,MS English Core,-,35,3,11.7
27,Q,09-12,SPEC ED,ENGLISH,Other English,-,37,3,12.3
27,Q,09-12,SPEC ED,MATH,Integrated Algebra,-,269,23,11.7
27,Q,09-12,SPEC ED,MATH,Geometry,-,101,8,12.6
27,Q,09-12,SPEC ED,MATH,Trigonometry,-,14,1,14
27,Q,09-12,SPEC ED,MATH,Other Math,-,11,1,11
27,Q,09-12,SPEC ED,SCIENCE,Earth Science,-,143,10,14.3
27,Q,09-12,SPEC ED,SCIENCE,Living Environment,-,344,27,12.7
27,Q,09-12,SPEC ED,SCIENCE,Chemistry,-,34,3,11.3
27,Q,09-12,SPEC ED,SCIENCE,Other Science,-,69,5,13.8
27,Q,09-12,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,255,20,12.8
27,Q,09-12,SPEC ED,SOCIAL STUDIES,US History & Government,-,107,9,11.9
27,Q,09-12,SPEC ED,SOCIAL STUDIES,Participation in Government,-,59,5,11.8
30,Q,01,G&T,-,-,-,61,3,20.3
27,Q,09-12,SPEC ED,SOCIAL STUDIES,Other Social Studies,-,15,1,15
28,Q,0K,GEN ED,-,-,-,2184,95,23
28,Q,0K,CTT,-,-,-,312,14,22.3
28,Q,0K,G&T,-,-,-,46,3,15.3
28,Q,01,GEN ED,-,-,-,2294,97,23.6
28,Q,01,CTT,-,-,-,322,15,21.5
28,Q,01,G&T,-,-,-,72,3,24
28,Q,02,GEN ED,-,-,-,2165,87,24.9
28,Q,02,CTT,-,-,-,336,14,24
28,Q,02,G&T,-,-,-,35,2,17.5
28,Q,03,GEN ED,-,-,-,2114,86,24.6
28,Q,03,CTT,-,-,-,288,12,24
28,Q,03,G&T,-,-,-,56,2,28
28,Q,04,GEN ED,-,-,-,2062,78,26.4
28,Q,04,CTT,-,-,-,251,10,25.1
28,Q,04,G&T,-,-,-,47,2,23.5
28,Q,05,GEN ED,-,-,-,2170,79,27.5
28,Q,05,CTT,-,-,-,254,9,28.2
28,Q,06,GEN ED,-,-,-,1938,72,26.9
28,Q,06,CTT,-,-,-,325,13,25
28,Q,06,G&T,-,-,-,26,1,26
28,Q,07,GEN ED,-,-,-,1842,64,28.8
28,Q,07,CTT,-,-,-,304,11,27.6
28,Q,08,GEN ED,-,-,-,1819,65,28
28,Q,08,CTT,-,-,-,231,9,25.7
28,Q,09,GEN ED,-,-,-,649,30,21.6
28,Q,0K-09,SPEC ED,-,-,12:1,409,40,10.2
28,Q,0K-09,SPEC ED,-,-,12:1:1,927,96,9.7
28,Q,MS Core,GEN ED,ENGLISH,MS English Core,-,4584,169,27.1
28,Q,MS Core,GEN ED,MATH,MS Math Core,-,3904,140,27.9
28,Q,MS Core,GEN ED,MATH,Integrated Algebra,-,511,18,28.4
28,Q,MS Core,GEN ED,SCIENCE,MS Science Core,-,4107,148,27.8
28,Q,MS Core,GEN ED,SCIENCE,Earth Science,-,196,7,28
28,Q,MS Core,GEN ED,SCIENCE,Living Environment,-,216,7,30.9
28,Q,MS Core,GEN ED,SCIENCE,Other Science,-,58,2,29
28,Q,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,4410,159,27.7
28,Q,MS Core,CTT,ENGLISH,MS English Core,-,901,36,25
28,Q,MS Core,CTT,MATH,MS Math Core,-,777,29,26.8
28,Q,MS Core,CTT,SCIENCE,MS Science Core,-,743,28,26.5
28,Q,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,743,28,26.5
28,Q,MS Core,SPEC ED,ENGLISH,MS English Core,-,330,30,11
28,Q,MS Core,SPEC ED,MATH,MS Math Core,-,277,25,11.1
28,Q,MS Core,SPEC ED,SCIENCE,MS Science Core,-,267,24,11.1
28,Q,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,265,24,11
28,Q,MS Core,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,12,1,12
28,Q,MS Core,SPEC ED,SOCIAL STUDIES,US History & Government,-,10,1,10
28,Q,09-12,GEN ED,ENGLISH,English 9,-,2484,87,28.6
28,Q,09-12,GEN ED,ENGLISH,English 10,-,2327,78,29.8
28,Q,09-12,GEN ED,ENGLISH,English 11,-,2305,80,28.8
28,Q,09-12,GEN ED,ENGLISH,English 12,-,2123,73,29.1
28,Q,09-12,GEN ED,ENGLISH,MS English Core,-,299,10,29.9
28,Q,09-12,GEN ED,ENGLISH,Other English,-,1963,70,28
28,Q,09-12,GEN ED,MATH,Integrated Algebra,-,1951,72,27.1
28,Q,09-12,GEN ED,MATH,Geometry,-,2805,98,28.6
28,Q,09-12,GEN ED,MATH,Trigonometry,-,998,37,27
28,Q,09-12,GEN ED,MATH,Math A,-,153,5,30.6
28,Q,09-12,GEN ED,MATH,Math B,-,70,3,23.3
28,Q,09-12,GEN ED,MATH,Other Math,-,1805,66,27.3
28,Q,09-12,GEN ED,SCIENCE,Earth Science,-,4199,141,29.8
28,Q,09-12,GEN ED,SCIENCE,Living Environment,-,5690,203,28
28,Q,09-12,GEN ED,SCIENCE,Chemistry,-,3177,104,30.5
28,Q,09-12,GEN ED,SCIENCE,Physics,-,1743,61,28.6
28,Q,09-12,GEN ED,SCIENCE,Other Science,-,3665,131,28
28,Q,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,4933,165,29.9
28,Q,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,2499,85,29.4
28,Q,09-12,GEN ED,SOCIAL STUDIES,Economics,-,954,31,30.8
28,Q,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,1198,39,30.7
28,Q,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,1670,59,28.3
28,Q,09-12,CTT,ENGLISH,English 9,-,406,14,29
28,Q,09-12,CTT,ENGLISH,English 10,-,220,7,31.4
28,Q,09-12,CTT,ENGLISH,English 11,-,153,5,30.6
28,Q,09-12,CTT,ENGLISH,English 12,-,134,5,26.8
28,Q,09-12,CTT,ENGLISH,MS English Core,-,22,1,22
28,Q,09-12,CTT,ENGLISH,Other English,-,617,23,26.8
28,Q,09-12,CTT,MATH,Integrated Algebra,-,484,18,26.9
28,Q,09-12,CTT,MATH,Geometry,-,90,4,22.5
28,Q,09-12,CTT,MATH,Other Math,-,49,2,24.5
28,Q,09-12,CTT,SCIENCE,Earth Science,-,301,9,33.4
28,Q,09-12,CTT,SCIENCE,Living Environment,-,683,25,27.3
28,Q,09-12,CTT,SCIENCE,Physics,-,198,6,33
28,Q,09-12,CTT,SCIENCE,Other Science,-,348,12,29
28,Q,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,545,18,30.3
28,Q,09-12,CTT,SOCIAL STUDIES,US History & Government,-,213,8,26.6
28,Q,09-12,CTT,SOCIAL STUDIES,Economics,-,78,3,26
28,Q,09-12,CTT,SOCIAL STUDIES,Participation in Government,-,32,1,32
28,Q,09-12,CTT,SOCIAL STUDIES,Other Social Studies,-,178,6,29.7
28,Q,09-12,SPEC ED,ENGLISH,English 9,-,174,17,10.2
28,Q,09-12,SPEC ED,ENGLISH,English 10,-,56,4,14
28,Q,09-12,SPEC ED,ENGLISH,English 11,-,53,4,13.3
28,Q,09-12,SPEC ED,ENGLISH,English 12,-,16,1,16
28,Q,09-12,SPEC ED,ENGLISH,MS English Core,-,26,2,13
28,Q,09-12,SPEC ED,ENGLISH,Other English,-,260,23,11.3
28,Q,09-12,SPEC ED,MATH,Integrated Algebra,-,172,14,12.3
28,Q,09-12,SPEC ED,MATH,Geometry,-,29,2,14.5
28,Q,09-12,SPEC ED,MATH,Other Math,-,29,3,9.7
28,Q,09-12,SPEC ED,SCIENCE,Earth Science,-,115,8,14.4
28,Q,09-12,SPEC ED,SCIENCE,Living Environment,-,239,20,12
28,Q,09-12,SPEC ED,SCIENCE,Physics,-,27,2,13.5
28,Q,09-12,SPEC ED,SCIENCE,Other Science,-,56,4,14
28,Q,09-12,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,180,17,10.6
28,Q,09-12,SPEC ED,SOCIAL STUDIES,US History & Government,-,74,6,12.3
28,Q,09-12,SPEC ED,SOCIAL STUDIES,Economics,-,13,1,13
28,Q,09-12,SPEC ED,SOCIAL STUDIES,Participation in Government,-,28,2,14
28,Q,09-12,SPEC ED,SOCIAL STUDIES,Other Social Studies,-,11,1,11
29,Q,0K,GEN ED,-,-,-,1946,83,23.4
29,Q,0K,CTT,-,-,-,363,17,21.4
29,Q,01,GEN ED,-,-,-,2208,94,23.5
29,Q,01,CTT,-,-,-,259,11,23.5
29,Q,02,GEN ED,-,-,-,2204,90,24.5
29,Q,02,CTT,-,-,-,245,11,22.3
29,Q,03,GEN ED,-,-,-,2261,91,24.8
29,Q,03,CTT,-,-,-,211,9,23.4
29,Q,04,GEN ED,-,-,-,2273,84,27.1
29,Q,04,CTT,-,-,-,223,8,27.9
29,Q,05,GEN ED,-,-,-,2238,85,26.3
29,Q,05,CTT,-,-,-,220,9,24.4
29,Q,06,GEN ED,-,-,-,2044,78,26.2
29,Q,06,CTT,-,-,-,234,10,23.4
29,Q,07,GEN ED,-,-,-,2191,79,27.7
29,Q,07,CTT,-,-,-,201,8,25.1
29,Q,08,GEN ED,-,-,-,2311,83,27.8
29,Q,08,CTT,-,-,-,179,7,25.6
29,Q,09,GEN ED,-,-,-,74,2,37
29,Q,0K-09,SPEC ED,-,-,12:1,453,46,9.8
29,Q,0K-09,SPEC ED,-,-,12:1:1,818,84,9.7
29,Q,MS Core,GEN ED,ENGLISH,MS English Core,-,7220,256,28.2
29,Q,MS Core,GEN ED,MATH,MS Math Core,-,6257,225,27.8
29,Q,MS Core,GEN ED,MATH,Integrated Algebra,-,328,11,29.8
29,Q,MS Core,GEN ED,SCIENCE,MS Science Core,-,6254,224,27.9
29,Q,MS Core,GEN ED,SCIENCE,Earth Science,-,275,9,30.6
29,Q,MS Core,GEN ED,SCIENCE,Living Environment,-,215,8,26.9
29,Q,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,6465,230,28.1
29,Q,MS Core,GEN ED,SOCIAL STUDIES,US History & Government,-,77,3,25.7
29,Q,MS Core,GEN ED,SOCIAL STUDIES,Other Social Studies,-,265,9,29.4
29,Q,MS Core,CTT,ENGLISH,MS English Core,-,741,31,23.9
29,Q,MS Core,CTT,MATH,MS Math Core,-,590,24,24.6
29,Q,MS Core,CTT,MATH,Integrated Algebra,-,24,1,24
29,Q,MS Core,CTT,SCIENCE,MS Science Core,-,592,24,24.7
29,Q,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,614,25,24.6
29,Q,MS Core,SPEC ED,ENGLISH,MS English Core,-,417,42,9.9
29,Q,MS Core,SPEC ED,MATH,MS Math Core,-,310,33,9.4
29,Q,MS Core,SPEC ED,SCIENCE,MS Science Core,-,310,33,9.4
29,Q,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,310,33,9.4
29,Q,09-12,GEN ED,ENGLISH,English 9,-,809,33,24.5
29,Q,09-12,GEN ED,ENGLISH,English 10,-,775,29,26.7
29,Q,09-12,GEN ED,ENGLISH,English 11,-,783,30,26.1
29,Q,09-12,GEN ED,ENGLISH,English 12,-,679,25,27.2
29,Q,09-12,GEN ED,ENGLISH,MS English Core,-,37,2,18.5
29,Q,09-12,GEN ED,ENGLISH,Other English,-,830,37,22.4
29,Q,09-12,GEN ED,MATH,Integrated Algebra,-,1093,45,24.3
29,Q,09-12,GEN ED,MATH,Geometry,-,925,34,27.2
29,Q,09-12,GEN ED,MATH,Trigonometry,-,514,19,27.1
29,Q,09-12,GEN ED,MATH,Math A,-,156,7,22.3
29,Q,09-12,GEN ED,MATH,Other Math,-,133,6,22.2
29,Q,09-12,GEN ED,SCIENCE,Earth Science,-,701,26,27
29,Q,09-12,GEN ED,SCIENCE,Living Environment,-,1143,43,26.6
29,Q,09-12,GEN ED,SCIENCE,Chemistry,-,589,20,29.5
29,Q,09-12,GEN ED,SCIENCE,Physics,-,112,4,28
29,Q,09-12,GEN ED,SCIENCE,Other Science,-,840,32,26.3
29,Q,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,1593,57,27.9
29,Q,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,920,33,27.9
29,Q,09-12,GEN ED,SOCIAL STUDIES,Economics,-,120,4,30
29,Q,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,444,16,27.8
29,Q,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,199,8,24.9
29,Q,09-12,CTT,ENGLISH,English 9,-,175,6,29.2
29,Q,09-12,CTT,ENGLISH,English 10,-,141,5,28.2
29,Q,09-12,CTT,ENGLISH,English 11,-,131,5,26.2
29,Q,09-12,CTT,ENGLISH,English 12,-,79,3,26.3
29,Q,09-12,CTT,ENGLISH,Other English,-,82,4,20.5
29,Q,09-12,CTT,MATH,Integrated Algebra,-,240,9,26.7
29,Q,09-12,CTT,MATH,Geometry,-,117,4,29.3
29,Q,09-12,CTT,MATH,Trigonometry,-,46,2,23
29,Q,09-12,CTT,MATH,Math A,-,21,1,21
29,Q,09-12,CTT,SCIENCE,Earth Science,-,427,13,32.8
29,Q,09-12,CTT,SCIENCE,Living Environment,-,548,19,28.8
29,Q,09-12,CTT,SCIENCE,Chemistry,-,28,1,28
29,Q,09-12,CTT,SCIENCE,Physics,-,28,1,28
29,Q,09-12,CTT,SCIENCE,Other Science,-,86,3,28.7
29,Q,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,370,14,26.4
29,Q,09-12,CTT,SOCIAL STUDIES,US History & Government,-,91,3,30.3
29,Q,09-12,CTT,SOCIAL STUDIES,Participation in Government,-,18,1,18
29,Q,09-12,CTT,SOCIAL STUDIES,Other Social Studies,-,29,1,29
29,Q,09-12,SPEC ED,ENGLISH,English 11,-,35,4,8.8
29,Q,09-12,SPEC ED,ENGLISH,MS English Core,-,56,5,11.2
29,Q,09-12,SPEC ED,ENGLISH,Other English,-,7,1,7
30,Q,0K,GEN ED,-,-,-,2574,116,22.2
30,Q,0K,CTT,-,-,-,429,20,21.5
30,Q,0K,G&T,-,-,-,49,2,24.5
30,Q,01,GEN ED,-,-,-,2635,116,22.7
30,Q,01,CTT,-,-,-,370,16,23.1
30,Q,02,GEN ED,-,-,-,2532,107,23.7
30,Q,02,CTT,-,-,-,458,20,22.9
30,Q,02,G&T,-,-,-,46,2,23
30,Q,03,GEN ED,-,-,-,2374,94,25.3
30,Q,03,CTT,-,-,-,475,21,22.6
30,Q,03,G&T,-,-,-,71,3,23.7
30,Q,04,GEN ED,-,-,-,2323,85,27.3
30,Q,04,CTT,-,-,-,521,20,26.1
30,Q,04,G&T,-,-,-,21,1,21
30,Q,05,GEN ED,-,-,-,2466,94,26.2
30,Q,05,CTT,-,-,-,408,16,25.5
30,Q,05,G&T,-,-,-,23,1,23
30,Q,06,GEN ED,-,-,-,2622,96,27.3
30,Q,06,G&T,-,-,-,32,1,32
30,Q,07,GEN ED,-,-,-,2516,91,27.6
30,Q,07,CTT,-,-,-,372,13,28.6
30,Q,08,GEN ED,-,-,-,2480,90,27.6
30,Q,08,CTT,-,-,-,427,15,28.5
30,Q,0K-09,SPEC ED,-,-,12:1,265,26,10.2
30,Q,0K-09,SPEC ED,-,-,12:1:1,963,96,10
30,Q,MS Core,GEN ED,ENGLISH,MS English Core,-,7945,282,28.2
30,Q,MS Core,GEN ED,MATH,MS Math Core,-,5759,210,27.4
30,Q,MS Core,GEN ED,MATH,Integrated Algebra,-,520,21,24.8
30,Q,MS Core,GEN ED,SCIENCE,MS Science Core,-,6661,241,27.6
30,Q,MS Core,GEN ED,SCIENCE,Earth Science,-,172,6,28.7
30,Q,MS Core,GEN ED,SCIENCE,Living Environment,-,195,8,24.4
30,Q,MS Core,GEN ED,SCIENCE,Other Science,-,467,17,27.5
30,Q,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,6684,242,27.6
30,Q,MS Core,GEN ED,SOCIAL STUDIES,US History & Government,-,256,11,23.3
30,Q,MS Core,GEN ED,SOCIAL STUDIES,Other Social Studies,-,561,21,26.7
30,Q,MS Core,CTT,ENGLISH,MS English Core,-,1488,53,28.1
30,Q,MS Core,CTT,MATH,MS Math Core,-,899,32,28.1
30,Q,MS Core,CTT,SCIENCE,MS Science Core,-,976,35,27.9
30,Q,MS Core,CTT,SCIENCE,Living Environment,-,85,3,28.3
30,Q,MS Core,CTT,SCIENCE,Other Science,-,110,4,27.5
30,Q,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,958,35,27.4
30,Q,MS Core,CTT,SOCIAL STUDIES,Other Social Studies,-,195,7,27.9
30,Q,MS Core,SPEC ED,ENGLISH,MS English Core,-,425,41,10.4
30,Q,MS Core,SPEC ED,MATH,MS Math Core,-,322,32,10.1
30,Q,MS Core,SPEC ED,SCIENCE,MS Science Core,-,357,35,10.2
30,Q,MS Core,SPEC ED,SCIENCE,Other Science,-,23,2,11.5
30,Q,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,343,34,10.1
30,Q,MS Core,SPEC ED,SOCIAL STUDIES,US History & Government,-,13,1,13
30,Q,MS Core,SPEC ED,SOCIAL STUDIES,Other Social Studies,-,23,2,11.5
30,Q,09-12,GEN ED,ENGLISH,English 9,-,1961,70,28
30,Q,09-12,GEN ED,ENGLISH,English 10,-,2038,69,29.5
30,Q,09-12,GEN ED,ENGLISH,English 11,-,1933,66,29.3
30,Q,09-12,GEN ED,ENGLISH,English 12,-,1373,50,27.5
30,Q,09-12,GEN ED,ENGLISH,MS English Core,-,209,11,19
30,Q,09-12,GEN ED,ENGLISH,Other English,-,1103,43,25.7
30,Q,09-12,GEN ED,MATH,Integrated Algebra,-,4019,151,26.6
30,Q,09-12,GEN ED,MATH,Geometry,-,2459,90,27.3
30,Q,09-12,GEN ED,MATH,Trigonometry,-,1192,47,25.4
30,Q,09-12,GEN ED,MATH,Math A,-,222,8,27.8
30,Q,09-12,GEN ED,MATH,Other Math,-,581,23,25.3
30,Q,09-12,GEN ED,SCIENCE,Earth Science,-,3065,107,28.6
30,Q,09-12,GEN ED,SCIENCE,Living Environment,-,5278,193,27.3
30,Q,09-12,GEN ED,SCIENCE,Chemistry,-,1990,73,27.3
30,Q,09-12,GEN ED,SCIENCE,Physics,-,360,15,24
30,Q,09-12,GEN ED,SCIENCE,Other Science,-,2008,74,27.1
30,Q,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,5315,187,28.4
30,Q,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,2347,87,27
30,Q,09-12,GEN ED,SOCIAL STUDIES,Economics,-,277,11,25.2
30,Q,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,1654,61,27.1
30,Q,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,807,27,29.9
30,Q,09-12,CTT,ENGLISH,English 9,-,203,7,29
30,Q,09-12,CTT,ENGLISH,English 10,-,198,8,24.8
30,Q,09-12,CTT,ENGLISH,English 11,-,183,6,30.5
30,Q,09-12,CTT,ENGLISH,English 12,-,139,5,27.8
30,Q,09-12,CTT,ENGLISH,MS English Core,-,57,2,28.5
30,Q,09-12,CTT,ENGLISH,Other English,-,155,6,25.8
30,Q,09-12,CTT,MATH,Integrated Algebra,-,533,21,25.4
30,Q,09-12,CTT,MATH,Geometry,-,176,8,22
30,Q,09-12,CTT,SCIENCE,Earth Science,-,349,14,24.9
30,Q,09-12,CTT,SCIENCE,Living Environment,-,425,17,25
30,Q,09-12,CTT,SCIENCE,Other Science,-,191,8,23.9
30,Q,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,411,14,29.4
30,Q,09-12,CTT,SOCIAL STUDIES,US History & Government,-,218,7,31.1
30,Q,09-12,CTT,SOCIAL STUDIES,Participation in Government,-,169,6,28.2
30,Q,09-12,CTT,SOCIAL STUDIES,Other Social Studies,-,63,2,31.5
30,Q,09-12,SPEC ED,ENGLISH,English 9,-,111,9,12.3
30,Q,09-12,SPEC ED,ENGLISH,English 10,-,89,7,12.7
30,Q,09-12,SPEC ED,ENGLISH,English 11,-,56,5,11.2
30,Q,09-12,SPEC ED,ENGLISH,English 12,-,59,6,9.8
30,Q,09-12,SPEC ED,ENGLISH,MS English Core,-,57,5,11.4
30,Q,09-12,SPEC ED,ENGLISH,Other English,-,51,4,12.8
30,Q,09-12,SPEC ED,MATH,Integrated Algebra,-,253,20,12.7
30,Q,09-12,SPEC ED,MATH,Geometry,-,50,5,10
30,Q,09-12,SPEC ED,SCIENCE,Earth Science,-,123,8,15.4
30,Q,09-12,SPEC ED,SCIENCE,Living Environment,-,197,16,12.3
30,Q,09-12,SPEC ED,SCIENCE,Other Science,-,99,7,14.1
30,Q,09-12,SPEC ED,SOCIAL STUDIES,Global History & Geography,-,248,19,13.1
30,Q,09-12,SPEC ED,SOCIAL STUDIES,US History & Government,-,70,5,14
30,Q,09-12,SPEC ED,SOCIAL STUDIES,Participation in Government,-,39,3,13
31,R,0K,GEN ED,-,-,-,3582,165,21.7
31,R,0K,CTT,-,-,-,596,29,20.6
31,R,0K,G&T,-,-,-,61,3,20.3
31,R,01,GEN ED,-,-,-,3700,159,23.3
31,R,01,CTT,-,-,-,715,30,23.8
31,R,01,G&T,-,-,-,111,4,27.8
31,R,02,GEN ED,-,-,-,3649,149,24.5
31,R,02,CTT,-,-,-,847,33,25.7
31,R,02,G&T,-,-,-,80,3,26.7
31,R,03,GEN ED,-,-,-,3501,140,25
31,R,03,CTT,-,-,-,792,32,24.8
31,R,03,G&T,-,-,-,73,3,24.3
31,R,04,GEN ED,-,-,-,3202,121,26.5
31,R,04,CTT,-,-,-,849,32,26.5
31,R,04,G&T,-,-,-,52,2,26
31,R,05,GEN ED,-,-,-,3324,123,27
31,R,05,CTT,-,-,-,831,31,26.8
31,R,05,G&T,-,-,-,38,2,19
31,R,06,GEN ED,-,-,-,3209,109,29.4
31,R,06,CTT,-,-,-,724,25,29
31,R,07,GEN ED,-,-,-,3328,112,29.7
31,R,07,CTT,-,-,-,614,21,29.2
31,R,08,GEN ED,-,-,-,3405,114,29.9
31,R,08,CTT,-,-,-,603,21,28.7
31,R,0K-09,SPEC ED,-,-,12:1,1011,98,10.3
31,R,0K-09,SPEC ED,-,-,12:1:1,1406,141,10
31,R,0K-09,SPEC ED,-,-,8:1:1,44,6,7.3
31,R,MS Core,GEN ED,ENGLISH,MS English Core,-,10187,353,28.9
31,R,MS Core,GEN ED,MATH,MS Math Core,-,8654,295,29.3
31,R,MS Core,GEN ED,MATH,Integrated Algebra,-,1074,35,30.7
31,R,MS Core,GEN ED,SCIENCE,MS Science Core,-,9043,306,29.6
31,R,MS Core,GEN ED,SCIENCE,Earth Science,-,481,15,32.1
31,R,MS Core,GEN ED,SCIENCE,Living Environment,-,165,5,33
31,R,MS Core,GEN ED,SCIENCE,Physics,-,66,2,33
31,R,MS Core,GEN ED,SCIENCE,Other Science,-,326,12,27.2
31,R,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,9108,307,29.7
31,R,MS Core,GEN ED,SOCIAL STUDIES,Global History & Geography,-,356,11,32.4
31,R,MS Core,GEN ED,SOCIAL STUDIES,US History & Government,-,269,9,29.9
31,R,MS Core,GEN ED,SOCIAL STUDIES,Other Social Studies,-,467,17,27.5
31,R,MS Core,CTT,ENGLISH,MS English Core,-,2359,82,28.8
31,R,MS Core,CTT,MATH,MS Math Core,-,1958,67,29.2
31,R,MS Core,CTT,MATH,Integrated Algebra,-,20,1,20
31,R,MS Core,CTT,SCIENCE,MS Science Core,-,1917,66,29
31,R,MS Core,CTT,SCIENCE,Earth Science,-,59,2,29.5
31,R,MS Core,CTT,SCIENCE,Other Science,-,109,4,27.3
31,R,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,1983,68,29.2
31,R,MS Core,CTT,SOCIAL STUDIES,US History & Government,-,20,1,20
31,R,MS Core,CTT,SOCIAL STUDIES,Other Social Studies,-,56,2,28
31,R,MS Core,SPEC ED,ENGLISH,MS English Core,-,685,64,10.7
31,R,MS Core,SPEC ED,MATH,MS Math Core,-,640,60,10.7
31,R,MS Core,SPEC ED,SCIENCE,MS Science Core,-,615,58,10.6
31,R,MS Core,SPEC ED,SCIENCE,Earth Science,-,21,2,10.5
31,R,MS Core,SPEC ED,SCIENCE,Other Science,-,22,2,11
31,R,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,624,59,10.6
31,R,MS Core,SPEC ED,SOCIAL STUDIES,Other Social Studies,-,76,7,10.9
31,R,09-12,GEN ED,ENGLISH,English 9,-,3748,132,28.4
31,R,09-12,GEN ED,ENGLISH,English 10,-,3724,124,30
31,R,09-12,GEN ED,ENGLISH,English 11,-,3620,125,29
31,R,09-12,GEN ED,ENGLISH,English 12,-,3823,148,25.8
31,R,09-12,GEN ED,ENGLISH,MS English Core,-,193,8,24.1
31,R,09-12,GEN ED,ENGLISH,Other English,-,3857,140,27.6
31,R,09-12,GEN ED,MATH,Integrated Algebra,-,4634,175,26.5
31,R,09-12,GEN ED,MATH,Geometry,-,5120,173,29.6
31,R,09-12,GEN ED,MATH,Trigonometry,-,2270,75,30.3
31,R,09-12,GEN ED,MATH,Math A,-,66,4,16.5
31,R,09-12,GEN ED,MATH,Other Math,-,2251,79,28.5
31,R,09-12,GEN ED,SCIENCE,Earth Science,-,2977,104,28.6
31,R,09-12,GEN ED,SCIENCE,Living Environment,-,5066,180,28.1
31,R,09-12,GEN ED,SCIENCE,Chemistry,-,2876,94,30.6
31,R,09-12,GEN ED,SCIENCE,Physics,-,1689,57,29.6
31,R,09-12,GEN ED,SCIENCE,Other Science,-,4377,152,28.8
31,R,09-12,GEN ED,SOCIAL STUDIES,Global History & Geography,-,8799,302,29.1
31,R,09-12,GEN ED,SOCIAL STUDIES,US History & Government,-,5042,172,29.3
31,R,09-12,GEN ED,SOCIAL STUDIES,Economics,-,1255,39,32.2
31,R,09-12,GEN ED,SOCIAL STUDIES,Participation in Government,-,2040,72,28.3
31,R,09-12,GEN ED,SOCIAL STUDIES,Other Social Studies,-,1716,60,28.6
31,R,09-12,CTT,ENGLISH,English 9,-,486,17,28.6
31,R,09-12,CTT,ENGLISH,English 10,-,641,22,29.1
31,R,09-12,CTT,ENGLISH,English 11,-,491,16,30.7
31,R,09-12,CTT,ENGLISH,English 12,-,251,8,31.4
31,R,09-12,CTT,ENGLISH,Other English,-,598,21,28.5
31,R,09-12,CTT,MATH,Integrated Algebra,-,1292,45,28.7
31,R,09-12,CTT,MATH,Geometry,-,284,9,31.6
31,R,09-12,CTT,MATH,Other Math,-,81,3,27
31,R,09-12,CTT,SCIENCE,Earth Science,-,515,20,25.8
31,R,09-12,CTT,SCIENCE,Living Environment,-,765,26,29.4
31,R,09-12,CTT,SCIENCE,Chemistry,-,33,1,33
31,R,09-12,CTT,SCIENCE,Other Science,-,663,23,28.8
31,R,09-12,CTT,SOCIAL STUDIES,Global History & Geography,-,1109,39,28.4
